Name,Long,Lat,price,time
冶金105街坊物业小区,30.627791,114.408567,19000,1995
田园小区,30.627455,114.281738,14736,2000
航天双城,30.62741,114.32115,29673,2008
航天双城,30.62741,114.32115,34965,2014
航天双城,30.62741,114.32115,31250,2010
航天双城,30.62741,114.32115,34965,2013
百胜家想时代,30.627265,114.285351,18461,2006
紫润明园南区,30.62687,114.218441,15274,2010
紫润明园南区,30.62687,114.218441,13736,2013
东兴天地A区,30.626868,114.370948,15384,2014
后九万方二村,30.62684,114.298017,16250,1990
罗家庄社区,30.6267,114.30883,17500,2000
冶金109街坊,30.626426,114.405437,14537,2005
杨春湖景苑,30.626314,114.422138,16206,2009
蔡家田社区B区,30.625973,114.285495,17371,1992
蔡家田社区B区,30.625973,114.285495,18421,1996
福星惠誉福星城北区,30.62586,114.252052,23281,2012
福星惠誉福星城北区,30.62586,114.252052,21975,2013
顶琇晶城,30.625768,114.278709,22872,2008
钢花新村119街坊,30.625765,114.384505,20000,2000
钢花新村119街坊,30.625765,114.384505,18043,1998
钢花新村119街坊,30.625765,114.384505,19357,2000
亚安花园,30.625329,114.306632,23304,2006
蔡家田社区A区,30.625276,114.282184,16216,1995
蔡家田社区A区,30.625276,114.282184,18571,1999
蔡家田社区A区,30.625276,114.282184,18243,1999
蔡家田社区A区,30.625276,114.282184,20662,1998
奥山世纪城澜郡,30.625202,114.368648,26086,2014
奥山世纪城澜郡,30.625202,114.368648,22813,2015
奥山世纪城澜郡,30.625202,114.368648,25531,2017
奥山世纪城澜郡,30.625202,114.368648,26579,2018
奥山世纪城澜郡,30.625202,114.368648,24112,2017
黄家墩社区,30.62515,114.320619,18771,1998
东和颐园,30.625023,114.160089,15168,2011
东和颐园,30.625023,114.160089,13646,2010
奥山世纪城澜橼,30.624614,114.367929,24581,2015
奥山世纪城澜橼,30.624614,114.367929,24468,2015
奥山世纪城澜橼,30.624614,114.367929,24946,2016
长航局江大路住宅小区,30.624561,114.29856,17934,2000
万科汉口传奇唐樾,30.624497,114.272173,26760,2017
德威大厦,30.624296,114.296791,20000,2007
福星惠誉福星城南区,30.624223,114.252582,20779,2013
青翠苑1院,30.624021,114.397802,14358,1998
中级法院宿舍,30.623954,114.288349,14204,2001
统建大江园北苑,30.623513,114.300622,22875,2003
圆梦圆国际广场,30.623445,114.291925,21264,2008
奥山世纪城,30.622936,114.367809,25263,2016
奥山世纪城,30.622936,114.367809,24869,2013
香缇美景,30.622889,114.236716,15802,2006
香缇美景,30.622889,114.236716,17901,2000
香缇美景,30.622889,114.236716,16292,2000
香缇美景,30.622889,114.236716,17570,2006
滨江苑(二期),30.622298,114.325891,32576,2006
滨江苑(一期),30.622298,114.325891,30689,2004
蓝空国粹香舍,30.621893,114.278635,21428,2008
福星惠誉青城华府,30.621571,114.39537,16043,2013
福星惠誉青城华府,30.621571,114.39537,18478,2015
青扬六和,30.621558,114.368798,20403,2014
钢都花园123街坊,30.621514,114.376149,19487,2002
钢都花园123街坊,30.621514,114.376149,20131,2002
钉丝小区,30.621271,114.283319,18811,2000
育才社区,30.6212,114.289657,20666,1995
三金华都,30.621106,114.271328,25892,2012
三金华都,30.621106,114.271328,24838,2014
武汉天地御江璟城,30.621024,114.323049,52995,2014
武汉天地御江璟城,30.621024,114.323049,54500,2014
武汉天地御江璟城,30.621024,114.323049,60563,2014
花桥社区,30.620803,114.293104,19870,1995
香江花园一二期(1-4栋),30.620725,114.280877,20833,2002
钢都花园125街坊,30.619914,114.369482,20250,2000
馨竹苑,30.619846,114.197747,15102,2012
冶建花园(东区),30.619818,114.382154,17241,2000
冶建花园(东区),30.619818,114.382154,16500,2003
海虹景,30.619762,114.28409,27894,2007
黄浦雅苑,30.6193,114.312687,22924,2005
黄浦雅苑,30.6193,114.312687,28676,2004
东方雅园三期,30.619008,114.408837,16666,2010
钢都花园126街坊,30.618976,114.37268,21311,2002
海马公园,30.618486,114.261832,22900,2017
鑫城国际聚福苑,30.618196,114.26978,22692,2012
2008城市花园,30.617895,114.197806,15573,2008
2008城市花园,30.617895,114.197806,14306,2008
2008城市花园,30.617895,114.197806,15555,2008
2008城市花园,30.617895,114.197806,13703,2008
2008城市花园,30.617895,114.197806,16421,2011
丰竹园西区,30.617777,114.243516,16400,2006
日月华庭,30.61775,114.272209,25188,2004
日月华庭,30.61775,114.272209,24230,2008
日月华庭,30.61775,114.272209,2527,2006
御才名仕,30.617696,114.294457,34460,2016
大唐新都,30.617686,114.277172,19152,2004
天顺园六组团,30.617544,114.222625,13114,2008
天顺园十组团,30.617544,114.222625,13297,2000
天顺园十组团,30.617544,114.222625,13297,2008
天顺园五组团,30.617544,114.222625,13000,2005
天顺园四组团,30.617544,114.222625,12564,2005
天顺园东2区,30.617544,114.222625,1384,2004
天顺园东2区,30.617544,114.222625,12337,2000
天顺园东2区,30.617544,114.222625,15172,2000
橡树湾,30.616862,114.353501,34460,2013
惠园大公馆,30.616804,114.295595,20990,2009
东航小区,30.616643,114.258217,15145,1998
江北园丁苑,30.61637,114.268199,17142,2000
惠济社区,30.616078,114.294541,28947,1990
金鹤园北区,30.616018,114.384855,15243,2001
金鹤园南区,30.616018,114.384855,14545,2004
金鹤园北区,30.616018,114.384855,17654,2001
金鹤园北区,30.616018,114.384855,16161,2004
葛洲坝国际广场,30.615395,114.268505,23826,2012
葛洲坝国际广场,30.615395,114.268505,26532,2012
葛洲坝国际广场,30.615395,114.268505,22129,2012
葛洲坝国际广场,30.615395,114.268505,23469,2013
天勤花园,30.615245,114.197753,16630,2008
常阳永清城,30.615197,114.314287,36461,2008
常阳永清城,30.615197,114.314287,47916,2007
时尚公寓,30.615024,114.253935,21034,2013
中城悦城(一期),30.614892,114.251271,26470,2017
九坤五环华城,30.614053,114.147106,13225,2010
九坤五环华城,30.614053,114.147106,10153,2010
九坤五环华城,30.614053,114.147106,13440,2011
金利明珠花园,30.613543,114.271262,23703,2007
金利明珠花园,30.613543,114.271262,23000,2008
金利明珠花园,30.613543,114.271262,22781,2006
融侨城2期,30.61325,114.35258,28000,2018
华美小区,30.613246,114.206283,17582,1999
王府花园,30.613105,114.292636,31896,2005
银舵新都,30.613072,114.176834,18487,2010
仁义社区,30.612971,114.312331,32352,1998
花样年花郡(一期),30.612965,114.390395,22777,2014
花样年花郡(一期),30.612965,114.390395,26140,2015
花样年花郡(一期),30.612965,114.390395,20149,2016
长福沁苑公寓,30.612931,114.289066,19853,2005
中原大厦,30.6127,114.311858,29672,2000
丰华园,30.612644,114.21725,15294,2009
丰华园,30.612644,114.21725,16292,2009
丰华园,30.612644,114.21725,14883,2005
常码头社区,30.612443,114.238377,18500,2002
百姓之春,30.612432,114.220953,15373,2008
百姓之春,30.612432,114.220953,16818,2010
易家墩街田庄社区,30.612422,114.193126,12941,1998
盛世长丰,30.612342,114.21399,15500,2013
钢都欧式花园,30.612327,114.374916,17676,2006
天泽一方,30.6123,114.223785,16000,2010
钻石公寓,30.612224,114.269483,22738,2005
富豪花园东区,30.61198,114.271475,21637,2005
富豪花园西区,30.61198,114.271475,18150,2000
富豪花园西区,30.61198,114.271475,15530,2000
吉林社区,30.61167,114.316409,30000,1995
吉林社区,30.61167,114.316409,32653,1996
吉林社区,30.61167,114.316409,30101,1990
天宇万象国际,30.610995,114.208118,14729,2017
天宇万象国际(商住楼),30.610995,114.208118,13461,2017
天宇万象国际,30.610995,114.208118,15131,2015
天宇万象国际,30.610995,114.208118,13947,2017
天宇万象国际(商住楼),30.610995,114.208118,13026,2016
天宇万象国际(商住楼),30.610995,114.208118,14000,2017
天宇万象国际,30.610995,114.208118,15800,2018
天宇万象国际(商住楼),30.610995,114.208118,15250,2016
天宇万象国际(商住楼),30.610995,114.208118,13815,2015
天宇万象国际,30.610995,114.208118,13815,2012
天宇万象国际,30.610995,114.208118,15558,2017
天宇万象国际,30.610995,114.208118,16000,2016
天宇万象国际,30.610995,114.208118,13381,2016
天宇万象国际,30.610995,114.208118,16078,2016
云鹤园,30.61099,114.22706,14848,2000
广电兰亭荣荟,30.610988,114.223293,18333,2015
广电兰亭荣荟,30.610988,114.223293,17021,2016
广电兰亭荣荟,30.610988,114.223293,19668,2016
广电兰亭荣荟,30.610988,114.223293,19545,2015
广电兰亭荣荟,30.610988,114.223293,19111,2015
广电兰亭荣荟,30.610988,114.223293,18539,2017
广电兰亭荣荟,30.610988,114.223293,21600,2016
广电兰亭荣荟,30.610988,114.223293,18800,2017
武汉碧桂园江汉山色,30.610951,114.266384,8620,2010
武汉碧桂园江汉山色,30.610951,114.266384,8400,2013
精品园,30.610935,114.227353,15060,2009
俊华雅苑,30.610845,114.310749,32954,2004
俊华雅苑,30.610845,114.310749,32222,2008
金地自在城(东区),30.610782,114.389955,23268,2016
金地自在城(东区),30.610782,114.389955,23856,2016
金地自在城(东区),30.610782,114.389955,22258,2015
金地自在城(东区),30.610782,114.389955,25000,2017
金地自在城(东区),30.610782,114.389955,25423,2017
金地自在城(东区),30.610782,114.389955,19921,2016
天下城市星座,30.610754,114.280493,29166,2008
云鹤小区,30.610181,114.229161,14487,1998
云鹤小区,30.610181,114.229161,13880,2015
云鹤小区,30.610181,114.229161,14130,2010
云鹤小区,30.610181,114.229161,16428,2000
云鹤小区,30.610181,114.229161,15322,2000
水果湖发改委宿舍,30.61015,114.316742,34302,1997
发改委宿舍,30.61015,114.316742,34883,2000
未来家园,30.610044,114.312046,35000,2010
泛海国际居住区竹海园,30.609912,114.258259,28723,2014
泛海国际居住区竹海园,30.609912,114.258259,27894,2016
泛海国际居住区桂海园,30.609912,114.258259,28901,2017
泛海国际居住区桂海园,30.609912,114.258259,30549,2016
泛海国际居住区松海园,30.609912,114.258259,33505,2018
泛海国际居住区桂海园,30.609912,114.258259,36458,2017
航侧小区,30.609893,114.269343,18064,2000
天下晶立方,30.609828,114.280377,25384,2012
城市之光,30.609816,114.272979,17682,2012
城市之光,30.609816,114.272979,17857,2014
城市之光,30.609816,114.272979,18891,2014
城市之光,30.609816,114.272979,17934,2012
泛海国际居住区悦海园,30.609255,114.262896,31683,2014
汉江湾壹号,30.609215,114.190042,17560,2018
绿景苑港东名居(二期),30.609081,114.375931,17890,2016
光华小区,30.60901,114.297669,19672,1995
雅丰园,30.608867,114.225478,15111,2010
雅丰园,30.608867,114.225478,19072,2006
武丰佳园,30.608823,114.385132,16574,2015
陈怀民路小区,30.6084,114.314544,24226,1998
两湖官邸,30.608367,114.271993,26000,2010
福星惠誉仁和公馆,30.608292,114.39767,18063,2016
黄菱苑,30.608041,114.28588,15865,1999
湖边坊社区,30.60797,114.302072,19021,1998
金涛六合花园,30.607718,114.314411,29139,2004
惠西小区,30.607578,114.29032,20000,2002
汉口人家,30.607555,114.202039,21276,2007
保利海上五月花二期,30.607466,114.283012,13684,2012
保利海上五月花二期,30.607466,114.283012,14615,2016
保利海上五月花二期,30.607466,114.283012,14356,2015
保利海上五月花二期,30.607466,114.283012,14065,2014
保利海上五月花二期,30.607466,114.283012,14456,2015
保利海上五月花二期,30.607466,114.283012,14112,2017
华发中城荟,30.607429,114.265218,28235,2018
华发中城荟,30.607429,114.265218,28301,2014
华发中城荟,30.607429,114.265218,28237,2018
华发中城荟,30.607429,114.265218,28503,2018
华发中城荟,30.607429,114.265218,29500,2016
华发中城荟,30.607429,114.265218,29750,2018
华发中城荟,30.607429,114.265218,28488,2017
华发中城荟,30.607429,114.265218,28992,2017
华发中城荟,30.607429,114.265218,28228,2016
华发中城荟,30.607429,114.265218,28400,2016
华发中城荟,30.607429,114.265218,28679,2017
润和花园,30.60733,114.229658,14772,2010
润和花园,30.60733,114.229658,17241,2002
润和花园,30.60733,114.229658,16666,2005
安和九龙阁,30.607261,114.294196,17545,1999
中行花苑,30.607248,114.292297,18857,2000
铁机宿舍西区,30.607212,114.365746,16000,1996
万科金域华府,30.607062,114.358404,22777,2010
万科金域华府,30.607062,114.358404,34090,2011
保利才盛景苑(1-8栋),30.607041,114.361362,22758,2012
保利才盛景苑(1-8栋),30.607041,114.361362,21666,2012
六合新界,30.60689,114.313448,39041,2008
六合新界,30.60689,114.313448,37500,2007
省柴小区,30.606829,114.203618,17857,2000
省柴小区,30.606829,114.203618,17469,1999
省柴小区,30.606829,114.203618,19473,2000
省柴小区,30.606829,114.203618,17142,2008
江景大厦,30.606827,114.316902,23286,2003
江景大厦,30.606827,114.316902,20131,2003
江景大厦,30.606827,114.316902,20843,2000
九运京汉名都,30.606622,114.308607,22929,2006
九运京汉名都,30.606622,114.308607,30769,2006
发展社区,30.606246,114.233532,15740,2000
海尔国际广场,30.606174,114.206529,18699,2016
海尔国际广场,30.606174,114.206529,14452,2015
海尔国际广场,30.606174,114.206529,20108,2016
鹏程花苑,30.606141,114.301626,28721,2005
现代城市广场,30.605984,114.309234,26250,2003
佳柏现代城,30.605884,114.309244,10666,2016
佳柏现代城,30.605884,114.309244,11428,2017
佳柏现代城,30.605884,114.309244,11666,2017
佳柏现代城,30.605884,114.309244,10444,2017
佳柏现代城,30.605884,114.309244,11797,2017
佳柏现代城,30.605884,114.309244,11555,2018
佳柏现代城,30.605884,114.309244,11208,2016
佳柏现代城,30.605884,114.309244,12000,2017
佳柏现代城,30.605884,114.309244,10000,2017
佳柏现代城(商住楼),30.605884,114.309244,12000,2016
佳柏现代城,30.605884,114.309244,11111,2016
佳柏现代城,30.605884,114.309244,10888,2017
佳柏现代城,30.605884,114.309244,12400,2017
佳柏现代城,30.605884,114.309244,11714,2017
佳柏现代城,30.605884,114.309244,11016,2018
球场花园,30.605375,114.300371,20952,1999
赛达国际,30.604627,114.206475,22941,2013
赛达国际,30.604627,114.206475,20247,2014
汉口春天,30.604555,114.209087,20329,2009
汉口春天,30.604555,114.209087,19892,2009
汉口春天,30.604555,114.209087,19565,2009
外滩三阳金城,30.604473,114.309499,33720,2008
外滩三阳金城,30.604473,114.309499,36663,2012
千禧城,30.604395,114.212436,22289,2017
电台村小区,30.603957,114.205989,18392,2000
康怡花园,30.603744,114.297318,17982,2000
康怡花园,30.603744,114.297318,17681,2010
模范新村,30.603682,114.298392,16142,2000
模范新村,30.603682,114.298392,20000,2004
铁机盛世家园,30.603455,114.381408,13098,2017
铁机盛世家园,30.603455,114.381408,14946,2013
东润上域,30.603408,114.354958,20754,2006
万科朗苑,30.602934,114.351353,26206,2008
紫荆花园(苗栗路),30.602785,114.295459,23571,2013
融科天城三期,30.602496,114.304354,33333,2013
融科天城一期,30.602213,114.304029,31171,2008
融科天城二期,30.602008,114.301802,29523,2012
融科天城二期,30.602008,114.301802,35502,2015
融科天城二期,30.602008,114.301802,33168,2008
新三巷社区,30.601951,114.297284,19270,1998
新三巷社区,30.601951,114.297284,17307,1995
华清园,30.601901,114.30832,35164,2008
高雄小区,30.601792,114.294194,19159,2005
幸源雅城,30.601784,114.296053,23255,2008
幸源雅城,30.601784,114.296053,24899,2007
君悦尚品,30.601713,114.298832,24789,2007
和美社区,30.601433,114.286739,18584,1990
丽华苑,30.601337,114.370113,18953,2008
丽华苑,30.601337,114.370113,19444,2009
曾家社区,30.601317,114.220202,18000,2014
万科翡翠玖玺,30.601289,114.299433,21100,2016
万科汉口传奇,30.601289,114.299433,23626,2015
万科翡翠国际,30.601289,114.299433,36645,2018
万科紫悦湾,30.601289,114.299433,16129,2016
万科紫悦湾,30.601289,114.299433,16021,2015
万科汉口传奇,30.601289,114.299433,24375,2017
台北花苑,30.601108,114.290034,17930,2001
万科香港路8号,30.600995,114.299286,27951,2007
万科香港路8号,30.600995,114.299286,27993,2007
万科香港路8号,30.600995,114.299286,24666,2007
保利城,30.60094,114.365276,28678,2018
保利城,30.60094,114.365276,25810,2013
民福金堡大厦,30.600696,114.308061,27478,2005
民福金堡大厦,30.600696,114.308061,29861,2005
招商江湾国际(商住楼),30.600682,114.197991,16153,2017
招商江湾国际(商住楼),30.600682,114.197991,22666,2017
招商江湾国际(商住楼),30.600682,114.197991,14509,2017
招商江湾国际(商住楼),30.600682,114.197991,14473,2016
招商江湾国际(商住楼),30.600682,114.197991,14102,2017
招商江湾国际(商住楼),30.600682,114.197991,15000,2016
招商江湾国际(商住楼),30.600682,114.197991,13846,2015
招商江湾国际(商住楼),30.600682,114.197991,19714,2015
招商江湾国际(商住楼),30.600682,114.197991,15384,2017
福星惠誉东湖城(二期),30.600623,114.389197,23750,2015
福星惠誉东湖城(二期),30.600623,114.389197,25250,2016
福星惠誉东湖城(二期),30.600623,114.389197,20930,2016
福星惠誉东湖城(二期),30.600623,114.389197,24473,2016
福星惠誉东湖城(二期),30.600623,114.389197,23597,2016
福星惠誉东湖城(一期),30.600623,114.389197,23493,2014
福星惠誉东湖城(二期),30.600623,114.389197,23936,2016
福星惠誉东湖城(二期),30.600623,114.389197,23375,2016
中城国际,30.600579,114.305187,34615,2012
中城国际,30.600579,114.305187,34737,2012
中城国际,30.600579,114.305187,32907,2010
中城国际,30.600579,114.305187,34867,2012
中城国际,30.600579,114.305187,29310,2012
优活城,30.600415,114.34826,28928,2013
优活城,30.600415,114.34826,24888,2013
华智大厦,30.600161,114.302885,17857,2006
熊家台小区,30.60014,114.295205,17777,1998
熊家台小区,30.60014,114.295205,20905,1999
美林青城,30.600099,114.360661,27551,2015
美林青城,30.600099,114.360661,26326,2016
美林青城,30.600099,114.360661,26846,2016
美林青城,30.600099,114.360661,23863,2009
美林青城,30.600099,114.360661,26020,2015
027社区,30.600047,114.313757,18000,2008
027社区,30.600047,114.313757,20000,2009
027社区,30.600047,114.313757,19950,2008
027社区,30.600047,114.313757,19285,2010
027社区,30.600047,114.313757,19523,2010
国信城,30.59992,114.292999,18376,2003
融侨悦府,30.59987,114.207712,20588,2000
同成广场,30.59983,114.271873,18691,2000
环亚大厦,30.599451,114.280832,19117,2004
世纪皇冠,30.599378,114.299549,20000,2004
世纪皇冠,30.599378,114.299549,24260,2000
徐东苑,30.599155,114.363714,13000,2015
古田帝园,30.599102,114.220969,14767,2015
统建千禧园,30.59888,114.271707,25659,2000
统建千禧园,30.59888,114.271707,25652,2001
杨园街二桥社区,30.598863,114.351131,20714,1990
天下国际公馆,30.5986,114.281512,25477,2012
黄浦路外贸宿舍,30.598586,114.286178,19718,1998
新业大厦,30.598548,114.268923,18827,2004
新华明珠,30.598327,114.278488,25000,2008
碧波公寓,30.597851,114.287017,20000,2002
馨悦国际,30.597638,114.298645,30645,2010
时尚欧洲,30.597634,114.353335,25405,2003
爱家国际华城,30.597595,114.371431,23703,2011
爱家国际华城,30.597595,114.371431,22852,2001
爱家国际华城,30.597595,114.371431,35471,2001
爱家国际华城,30.597595,114.371431,23854,2010
金银岛花园,30.597463,114.354368,17222,2001
东一时区,30.597349,114.278882,27867,2004
万松园小区,30.596805,114.275089,20781,1995
万松园小区,30.596805,114.275089,20849,2000
东方花城,30.596723,114.206575,16279,2008
东方花城,30.596723,114.206575,16279,2006
东方花城,30.596723,114.206575,17790,2004
东方花城,30.596723,114.206575,17307,2002
东方花城,30.596723,114.206575,19411,2004
联发九都府,30.596368,114.218503,24431,2011
爱家皇家公馆,30.596025,114.371904,21276,2012
新绿美地,30.595694,114.363806,25769,2004
新绿美地,30.595694,114.363806,21691,2005
大智公寓,30.595648,114.30103,19531,2001
桃花源南区,30.595574,114.306882,16951,2016
香港映象,30.595364,114.220772,21041,2013
香港映象,30.595364,114.220772,20000,2008
香港映象,30.595364,114.220772,16000,2009
香港映象,30.595364,114.220772,21777,2010
香港映象,30.595364,114.220772,21395,2007
香港映象,30.595364,114.220772,20495,2008
香港映象,30.595364,114.220772,23023,2008
香港映象,30.595364,114.220772,22000,2008
保利香槟国际,30.595314,114.229373,18536,2015
古南社区,30.595103,114.193084,15238,2001
古南社区,30.595103,114.193084,17534,2000
古南社区,30.595103,114.193084,19841,2000
古南社区,30.595103,114.193084,16025,2013
万松广场,30.594994,114.27295,25043,2005
万松广场,30.594994,114.27295,24655,2008
安静社区(黄石路),30.59493,114.295874,19225,1993
新阳花苑,30.594852,114.108338,10267,2011
华玻小区,30.594765,114.268359,18983,1999
江汉北路小区,30.594642,114.286107,19287,1998
汉西社区,30.594184,114.230189,14583,1999
三星公寓,30.594137,114.223381,20930,2005
紫薇花园,30.594111,114.217127,20476,2008
紫薇花园,30.594111,114.217127,18918,2012
紫薇花园,30.594111,114.217127,18918,2004
紫薇花园,30.594111,114.217127,20875,2012
紫薇花园,30.594111,114.217127,21666,2009
新世纪花园A区,30.59409,114.361259,23000,2005
纯水岸东湖天屿一期,30.593305,114.391796,34482,2013
纯水岸东湖天屿一期,30.593305,114.391796,34965,2011
纯水岸东湖天屿一期,30.593305,114.391796,34482,2015
纯水岸东湖天屿二期,30.593305,114.391796,40000,2015
纯水岸东湖天屿一期,30.593305,114.391796,42758,2013
越秀国际金融汇(一期),30.593295,114.283209,34000,2016
越秀国际金融汇(一期),30.593295,114.283209,35900,2015
吉庆家园,30.592982,114.300854,19860,2000
中力名居(徐东大街),30.592931,114.353682,16901,2004
南国大家装,30.592737,114.231167,19069,2015
南国大家装,30.592737,114.231167,18032,2015
宝业徐东雅苑,30.592665,114.363158,23750,2012
汉口新界广场,30.592662,114.26839,37500,2017
汉口新界广场,30.592662,114.26839,28214,2018
阳光新天地,30.592476,114.279154,4751,2008
阳光新天地,30.592476,114.279154,5531,2006
航空社区,30.592416,114.267262,18481,2000
永安名苑,30.59241,114.227951,16078,2000
香格华府,30.592397,114.038652,6346,2006
CBD楚世家,30.592367,114.245518,25378,2015
兰陵大公馆,30.592367,114.303727,20212,2006
CBD楚世家,30.592367,114.245518,26976,2015
徐清公寓(宏昌路),30.592038,114.351886,17692,1996
汉水熙园,30.591912,114.221215,22457,2005
汉水熙园,30.591912,114.221215,18852,2012
汉水熙园,30.591912,114.221215,21033,2006
电业新村,30.591722,114.269891,25844,2006
鑫成大厦,30.591572,114.295833,17647,2005
广电江湾新城南区,30.591569,114.205806,19780,2012
广电江湾新城南区,30.591569,114.205806,19680,2011
广电江湾新城北区,30.591569,114.205806,21264,2011
时代豪苑,30.591363,114.307897,35460,2008
时代豪苑,30.591363,114.307897,30408,2007
时代豪苑,30.591363,114.307897,33223,2007
兰陵路二十中宿舍,30.591243,114.306489,19090,1995
兰陵路二十中宿舍,30.591243,114.306489,25781,1999
规划小区,30.591174,114.295116,8347,2002
规划小区,30.591174,114.295116,8330,2000
博学仕府,30.591133,114.224306,26976,2008
城南明珠,30.59113,114.039609,8415,2011
鹏程花园,30.590873,114.361534,22101,2003
鹏程花园,30.590873,114.361534,22439,2003
玉龙居小区,30.590721,114.306428,21967,1999
建华大厦,30.589959,114.297235,2205,2004
汉阳惠民苑,30.589905,114.175635,11052,2013
徐东社区,30.589749,114.352674,13265,2016
东湖景园A区,30.589687,114.382712,16071,2013
福星惠誉国际城3期,30.589332,114.356699,24262,2014
保成社区北区,30.5892,114.296611,20895,1990
福晟滨江国际,30.589117,114.045651,11075,2016
武车五村小区,30.589037,114.338744,19444,1998
桂苑西村,30.588499,114.223996,19754,2000
桂苑西村,30.588499,114.223996,21000,2006
湖北省邮电学校教工宿舍,30.588496,114.333675,17671,2010
同济宝丰小区,30.588415,114.261046,31219,2004
科技王广场,30.58826,114.292661,24000,2003
联发九都国际,30.58813,114.358681,28688,2017
联发九都国际,30.58813,114.358681,25035,2016
联发九都国际,30.58813,114.358681,28977,2013
联发九都国际,30.58813,114.358681,25789,2015
东湖花园一期,30.588087,114.373092,18674,2008
左岸美邻,30.588081,114.22542,21250,2017
左岸美邻,30.588081,114.22542,26800,2011
绿地国际金融城(商住楼),30.587914,114.330676,25781,2016
绿地国际金融城(商住楼),30.587914,114.330676,31631,2013
绿地国际金融城(商住楼),30.587914,114.330676,31779,2014
绿地国际金融城(商住楼),30.587914,114.330676,31034,2016
万科金色家园一期,30.587813,114.287121,28915,2009
江城华庭,30.587485,114.285825,28072,2004
营房社区,30.587237,114.257975,15512,2000
创世纪广场,30.58721,114.274235,16836,2008
福星惠誉国际城,30.587139,114.359239,28571,2008
福星惠誉国际城,30.587139,114.359239,24827,2017
福星惠誉国际城,30.587139,114.359239,23934,2014
福星惠誉国际城,30.587139,114.359239,24689,2017
紫晶城,30.586966,114.295726,21851,2000
七星绿色花园,30.586866,114.345183,25874,2006
正堂山外山,30.586738,114.370156,22857,2015
正堂山外山,30.586738,114.370156,29251,2016
正堂山外山,30.586738,114.370156,27891,2017
正堂山外山,30.586738,114.370156,27210,2017
江景花园,30.586608,114.047886,12098,2008
文兴花园,30.586522,114.02925,7889,2011
天宇盛世滨江,30.586458,114.224278,25728,2015
武广公寓,30.586193,114.277292,20341,2004
温馨家园(工农路),30.586019,114.050845,7846,2011
永丰社区,30.58595,114.286061,18500,1996
丽水康城,30.585894,114.226543,19819,2007
美好名流汇,30.585516,114.293594,19230,2017
美好名流汇,30.585516,114.293594,18571,2015
佳兆业滨江壹号,30.585148,114.192097,15446,2017
佳兆业滨江壹号,30.585148,114.192097,14436,2017
天下峰景,30.58514,114.049463,10924,2011
水岸星城A区,30.584178,114.353677,28787,2003
水岸星城A区,30.584178,114.353677,31657,2010
都市经典,30.583832,114.360046,18691,2009
东湖睿园,30.583609,114.370517,24178,2015
东湖睿园,30.583609,114.370517,24041,2017
水岸星城B区,30.583382,114.352543,32246,2010
水岸星城B区,30.583382,114.352543,35328,2010
水岸星城B区,30.583382,114.352543,32500,2011
水岸星城B区,30.583382,114.352543,35981,2010
水岸星城B区,30.583382,114.352543,33993,2008
水岸星城B区,30.583382,114.352543,29778,2010
融侨锦江,30.583335,114.228804,24032,2015
融侨锦江,30.583335,114.228804,25842,2014
梨园小区,30.583304,114.374642,23333,1998
东湖天下,30.582745,114.378992,37500,2006
宝利金中央荣御,30.582735,114.298551,29824,2009
宝利金中央荣御,30.582735,114.298551,27283,2012
宝利金中央荣御,30.582735,114.298551,26464,2013
中国铁建国际花园,30.582611,114.193856,17979,2016
锦狮丽苑,30.582586,114.050567,8373,2013
仁和世家,30.582519,114.267993,54809,2006
仁和世家,30.582519,114.267993,27956,2004
省电社区(东亭路),30.582486,114.373083,20666,2012
沿海菱角湖壹号,30.582442,114.297941,28571,2016
万达广场住宅小区,30.582442,114.297941,26551,2012
万达广场住宅小区,30.582442,114.297941,25824,2010
中环新天地,30.582125,114.256849,16938,2008
时代美博城,30.582092,114.290728,25449,1998
宝康苑,30.582044,114.270377,20763,2006
荷风雅居,30.581958,114.049598,12417,2010
荷风雅居,30.581958,114.049598,11956,2010
东湖春树里,30.58194,114.369157,22983,2008
东湖春树里,30.58194,114.369157,21768,2009
东湖春树里,30.58194,114.369157,25833,2008
东湖春树里,30.58194,114.369157,24800,2010
宝利金国际广场,30.581887,114.298747,23571,2005
宝利金国际广场,30.581887,114.298747,20941,2006
站邻园社区,30.581864,114.271223,21904,2000
联创中心未来寓,30.581729,114.290302,14426,2015
联创中心未来寓,30.581729,114.290302,13947,2016
联创中心未来寓,30.581729,114.290302,11842,2018
联创中心未来寓,30.581729,114.290302,13278,2016
联创中心未来寓,30.581729,114.290302,13114,2017
联创中心未来寓,30.581729,114.290302,12786,2015
联创中心未来寓,30.581729,114.290302,12105,2017
联创中心未来寓,30.581729,114.290302,13934,2017
联创中心未来寓,30.581729,114.290302,12463,2016
联创中心未来寓,30.581729,114.290302,12029,2014
联创中心未来寓,30.581729,114.290302,13684,2016
联创中心未来寓,30.581729,114.290302,11469,2017
联创中心未来寓,30.581729,114.290302,14000,2017
联创中心未来寓,30.581729,114.290302,12857,2016
联创中心未来寓,30.581729,114.290302,11842,2017
联创中心未来寓,30.581729,114.290302,11627,2016
联创中心未来寓,30.581729,114.290302,11956,2016
联创中心未来寓,30.581729,114.290302,14262,2015
联创中心未来寓,30.581729,114.290302,14285,2018
联创中心未来寓,30.581729,114.290302,12631,2016
联创中心未来寓,30.581729,114.290302,14285,2016
